abiturient_id	add_time	id	name	true	ex	point	eduform_id	fintype_id
202106896	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	80,75,90	1	1
202106896	2021-07-22	7	Фотоника и оптоинформатика	0	Математика,Информатика и ИКТ,Русский язык	80,75,90	1	1
202106888	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	62,40,46	1	1
202106888	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	62,40,46	1	1
202106888	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	62,40,46	1	1
202106888	2021-07-22	19	Баллистика и гидроаэродинамика	0	Математика,Физика,Русский язык	62,40,46	1	1
202106888	2021-07-22	6	Оптотехника	0	Математика,Физика,Русский язык	62,40,46	1	1
202105293	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	78,59,88	1	1
202105293	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	78,59,88	1	1
202105293	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	78,59,88	1	1
202105293	2021-07-22	20	Двигатели летательных аппаратов	0	Математика,Физика,Русский язык	78,59,88	1	1
202105293	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	78,59,88	1	1
